date,open,high,low,close,volume,rsi_14
2025-11-23,70.0,70.4,69.6,70.0,1000000.0,
2025-11-24,70.0,70.4,69.6,70.0,1000000.0,
2025-11-25,70.0,70.4,69.6,70.0,1000000.0,
2025-11-26,70.0,70.4,69.6,70.0,1000000.0,
2025-11-27,70.0,70.4,69.6,70.0,1000000.0,
2025-11-30,70.0,70.4,69.6,70.0,1000000.0,
2025-12-01,70.0,70.4,69.6,70.0,1000000.0,
2025-12-02,70.0,70.4,69.6,70.0,1000000.0,
2025-12-03,70.0,70.4,69.6,70.0,1000000.0,
2025-12-04,70.0,70.4,69.6,70.0,1000000.0,
2025-12-07,70.0,70.4,69.6,70.0,1000000.0,
2025-12-08,70.0,70.4,69.6,70.0,1000000.0,
2025-12-09,70.0,70.4,69.6,70.0,1000000.0,
2025-12-10,70.0,70.4,69.6,70.0,1000000.0,
2025-12-11,70.0,70.4,69.6,70.0,1000000.0,
2025-12-14,70.0,70.4,69.6,70.0,1000000.0,
2025-12-15,70.0,70.4,69.6,70.0,1000000.0,
2025-12-16,70.0,70.4,69.6,70.0,1000000.0,
2025-12-17,70.0,70.4,69.6,70.0,1000000.0,
2025-12-18,70.0,70.4,69.6,70.0,1000000.0,
2025-12-21,70.0,70.4,69.6,70.0,1000000.0,
2025-12-22,70.0,70.4,69.6,70.0,1000000.0,
2025-12-23,70.0,70.4,69.6,70.0,1000000.0,
2025-12-24,70.0,70.4,69.6,70.0,1000000.0,
2025-12-25,70.0,70.4,69.6,70.0,1000000.0,
2025-12-28,70.0,70.4,69.6,70.0,1000000.0,
2025-12-29,70.0,70.4,69.6,70.0,1000000.0,
2025-12-30,70.0,70.4,69.6,70.0,1000000.0,
2025-12-31,70.0,70.4,69.6,70.0,1000000.0,
2026-01-01,70.0,70.4,69.6,70.0,1000000.0,
2026-01-04,70.0,70.4,69.6,70.0,1000000.0,
2026-01-05,70.0,70.4,69.6,70.0,1000000.0,
2026-01-06,70.0,70.4,69.6,70.0,1000000.0,
2026-01-07,70.0,70.4,69.6,70.0,1000000.0,
2026-01-08,70.0,70.4,69.6,70.0,1000000.0,
2026-01-11,70.0,70.4,69.6,70.0,1000000.0,
2026-01-12,70.0,70.4,69.6,70.0,1000000.0,
2026-01-13,70.0,70.4,69.6,70.0,1000000.0,
2026-01-14,70.0,70.4,69.6,70.0,1000000.0,
2026-01-15,70.0,70.4,69.6,70.0,1000000.0,
2026-01-18,70.0,70.4,69.6,70.0,1000000.0,
2026-01-19,70.0,70.4,69.6,70.0,1000000.0,
2026-01-20,70.0,70.4,69.6,70.0,1000000.0,
2026-01-21,70.0,70.4,69.6,70.0,1000000.0,
2026-01-22,70.0,70.4,69.6,70.0,1000000.0,
2026-01-25,70.0,70.4,69.6,70.0,1000000.0,
2026-01-26,70.0,70.4,69.6,70.0,1000000.0,
2026-01-27,70.0,70.4,69.6,70.0,1000000.0,
2026-01-28,70.0,70.4,69.6,70.0,1000000.0,
2026-01-29,70.0,70.4,69.6,70.0,1000000.0,
2026-02-01,70.0,70.4,69.6,70.0,1000000.0,
2026-02-02,70.0,70.4,69.6,70.0,1000000.0,
2026-02-03,70.0,70.4,69.6,70.0,1000000.0,
2026-02-04,70.0,70.4,69.6,70.0,1000000.0,
2026-02-05,70.0,70.4,69.6,70.0,1000000.0,
2026-02-08,70.0,70.4,69.6,70.0,1000000.0,
2026-02-09,70.0,70.4,69.6,70.0,1000000.0,
2026-02-10,70.0,70.4,69.6,70.0,1000000.0,
2026-02-11,70.0,70.4,69.6,70.0,1000000.0,
2026-02-12,70.0,70.4,69.6,70.0,1000000.0,
2026-02-15,70.0,70.4,69.6,70.0,1000000.0,
2026-02-16,70.0,70.4,69.6,70.0,1000000.0,
2026-02-17,70.0,70.4,69.6,70.0,1000000.0,
2026-02-18,70.0,70.4,69.6,70.0,1000000.0,
2026-02-19,70.0,70.4,69.6,70.0,1000000.0,
2026-02-22,70.0,70.4,69.6,70.0,1000000.0,
2026-02-23,70.0,70.4,69.6,70.0,1000000.0,
2026-02-24,70.0,70.4,69.6,70.0,1000000.0,
2026-02-25,70.0,70.4,69.6,70.0,1000000.0,
2026-02-26,70.0,70.4,69.6,70.0,1000000.0,
2026-03-01,70.0,70.4,69.6,70.0,1000000.0,
2026-03-02,70.0,70.4,69.6,70.0,1000000.0,
2026-03-03,70.0,70.4,69.6,70.0,1000000.0,
2026-03-04,70.0,70.4,69.6,70.0,1000000.0,
2026-03-05,70.0,70.4,69.6,70.0,1000000.0,
2026-03-08,70.0,70.4,69.6,70.0,1000000.0,
2026-03-09,70.0,70.4,69.6,70.0,1000000.0,
2026-03-10,70.0,70.4,69.6,70.0,1000000.0,
2026-03-11,70.0,70.4,69.6,70.0,1000000.0,
2026-03-12,70.0,70.4,69.6,70.0,1000000.0,
2026-03-15,70.0,70.4,69.6,70.0,1000000.0,
2026-03-16,70.0,70.4,69.6,70.0,1000000.0,
2026-03-17,70.0,70.4,69.6,70.0,1000000.0,
2026-03-18,70.0,70.4,69.6,70.0,1000000.0,
2026-03-19,70.0,70.4,69.6,70.0,1000000.0,
2026-03-22,70.0,70.4,69.6,70.0,1000000.0,
2026-03-23,70.0,70.4,69.6,70.0,1000000.0,
2026-03-24,70.0,70.4,69.6,70.0,1000000.0,
2026-03-25,70.0,70.4,69.6,70.0,1000000.0,
2026-03-26,70.0,70.4,69.6,70.0,1000000.0,
2026-03-29,70.0,70.4,69.6,70.0,1000000.0,
2026-03-30,70.0,70.4,69.6,70.0,1000000.0,
2026-03-31,70.0,70.4,69.6,70.0,1000000.0,
2026-04-01,70.0,70.4,69.6,70.0,1000000.0,
2026-04-02,70.0,70.4,69.6,70.0,1000000.0,
2026-04-05,70.0,70.4,69.6,70.0,1000000.0,
2026-04-06,70.0,70.4,69.6,70.0,1000000.0,
2026-04-07,70.0,70.4,69.6,70.0,1000000.0,
2026-04-08,70.0,71.39166666666668,69.6,70.99166666666667,1000000.0,
2026-04-09,70.99166666666667,72.36666666666667,70.59166666666667,71.96666666666667,1000000.0,
2026-04-12,71.96666666666667,73.325,71.56666666666666,72.925,1000000.0,
2026-04-13,72.925,74.26666666666668,72.52499999999999,73.86666666666667,1000000.0,
2026-04-14,73.86666666666667,75.19166666666668,73.46666666666667,74.79166666666667,1000000.0,
2026-04-15,74.79166666666667,76.10000000000001,74.39166666666667,75.7,1000000.0,
2026-04-16,75.7,76.99166666666667,75.3,76.59166666666667,1000000.0,
2026-04-19,76.59166666666667,77.86666666666667,76.19166666666666,77.46666666666667,1000000.0,
2026-04-20,77.46666666666667,78.72500000000001,77.06666666666666,78.325,1000000.0,
2026-04-21,78.325,79.56666666666668,77.925,79.16666666666667,1000000.0,
2026-04-22,79.16666666666667,80.39166666666668,78.76666666666667,79.99166666666667,1000000.0,
2026-04-23,79.99166666666667,81.2,79.59166666666667,80.8,1000000.0,
2026-04-26,80.8,81.99166666666667,80.39999999999999,81.59166666666667,1000000.0,
2026-04-27,81.59166666666667,82.76666666666668,81.19166666666666,82.36666666666667,1000000.0,
2026-04-28,82.36666666666667,83.525,81.96666666666667,83.125,1000000.0,
2026-04-29,83.125,84.26666666666668,82.725,83.86666666666667,1000000.0,
2026-04-30,83.86666666666667,84.99166666666667,83.46666666666667,84.59166666666667,1000000.0,
2026-05-03,84.59166666666667,85.7,84.19166666666666,85.3,1000000.0,
2026-05-04,85.3,86.39166666666668,84.89999999999999,85.99166666666667,1000000.0,
2026-05-05,85.99166666666667,87.06666666666668,85.59166666666667,86.66666666666667,1000000.0,
2026-05-06,86.66666666666667,87.72500000000001,86.26666666666667,87.325,1000000.0,
2026-05-07,87.325,88.36666666666667,86.925,87.96666666666667,1000000.0,
2026-05-10,87.96666666666667,88.99166666666667,87.56666666666666,88.59166666666667,1000000.0,
2026-05-11,88.59166666666667,89.60000000000001,88.19166666666666,89.2,1000000.0,
2026-05-12,89.2,90.19166666666668,88.8,89.79166666666667,1000000.0,
2026-05-13,89.79166666666667,90.76666666666668,89.39166666666667,90.36666666666667,1000000.0,
2026-05-14,90.36666666666667,91.325,89.96666666666667,90.925,1000000.0,
2026-05-17,90.925,91.86666666666667,90.52499999999999,91.46666666666667,1000000.0,
2026-05-18,91.46666666666667,92.39166666666668,91.06666666666666,91.99166666666667,1000000.0,
2026-05-19,91.99166666666667,92.9,91.59166666666667,92.5,1000000.0,
2026-05-20,92.5,93.39166666666668,92.1,92.99166666666667,1000000.0,
2026-05-21,92.99166666666667,93.86666666666667,92.59166666666667,93.46666666666667,1000000.0,
2026-05-24,93.46666666666667,94.325,93.06666666666666,93.925,1000000.0,
2026-05-25,93.925,94.76666666666668,93.52499999999999,94.36666666666667,1000000.0,
2026-05-26,94.36666666666667,95.19166666666668,93.96666666666667,94.79166666666667,1000000.0,
2026-05-27,94.79166666666667,95.60000000000001,94.39166666666667,95.2,1000000.0,
2026-05-28,95.2,95.99166666666667,94.8,95.59166666666667,1000000.0,
2026-05-31,95.59166666666667,96.36666666666667,95.19166666666666,95.96666666666667,1000000.0,
2026-06-01,95.96666666666667,96.72500000000001,95.56666666666666,96.325,1000000.0,
2026-06-02,96.325,97.06666666666668,95.925,96.66666666666667,1000000.0,
2026-06-03,96.66666666666667,97.39166666666667,96.26666666666667,96.99166666666666,1000000.0,
2026-06-04,96.99166666666666,97.7,96.59166666666665,97.3,1000000.0,
2026-06-07,97.3,97.99166666666667,96.89999999999999,97.59166666666667,1000000.0,
2026-06-08,97.59166666666667,98.26666666666667,97.19166666666666,97.86666666666666,1000000.0,
2026-06-09,97.86666666666666,98.525,97.46666666666665,98.125,1000000.0,
2026-06-10,98.125,98.76666666666667,97.725,98.36666666666666,1000000.0,
2026-06-11,98.36666666666666,98.99166666666667,97.96666666666665,98.59166666666667,1000000.0,
2026-06-14,98.59166666666667,99.2,98.19166666666666,98.8,1000000.0,
2026-06-15,98.8,99.39166666666667,98.39999999999999,98.99166666666666,1000000.0,
2026-06-16,98.99166666666666,99.56666666666668,98.59166666666665,99.16666666666667,1000000.0,
2026-06-17,99.16666666666667,99.72500000000001,98.76666666666667,99.325,1000000.0,
2026-06-18,99.325,99.86666666666667,98.925,99.46666666666667,1000000.0,
2026-06-21,99.46666666666667,99.86666666666667,98.69166666666666,99.09166666666667,1000000.0,89.33649289099526
2026-06-22,99.09166666666667,100.10000000000001,98.69166666666666,99.7,1000000.0,90.08810572687224
2026-06-23,99.7,100.19166666666668,99.3,99.79166666666667,1000000.0,89.4366197183099
2026-06-24,99.79166666666667,100.26666666666667,99.39166666666667,99.86666666666666,1000000.0,88.6934673366834
2026-06-25,99.86666666666666,100.325,99.46666666666665,99.925,1000000.0,87.83783783783782
2026-06-28,99.925,100.36666666666667,99.52499999999999,99.96666666666667,1000000.0,86.84210526315793
2026-06-29,99.96666666666667,100.39166666666667,99.56666666666666,99.99166666666666,1000000.0,85.66878980891715
2026-06-30,99.99166666666666,102.4,99.59166666666665,100.0,1000000.0,84.26573426573431
2026-07-01,100.0,100.4,99.1,99.5,1000000.0,67.08463949843258
2026-07-02,99.5,100.1,97.4,98.0,1000000.0,39.87341772151903
