date,open,high,low,close,volume,rsi_14
2026-04-22,90.83333333333333,91.23333333333333,89.60833333333332,90.00833333333333,1000000.0,0.0
2026-04-23,90.00833333333333,90.40833333333333,88.8,89.2,1000000.0,0.0
2026-04-26,89.2,89.60000000000001,88.00833333333333,88.40833333333333,1000000.0,0.0
2026-04-27,88.40833333333333,88.80833333333334,87.23333333333332,87.63333333333333,1000000.0,0.0
2026-04-28,87.63333333333333,88.03333333333333,86.475,86.875,1000000.0,0.0
2026-04-29,86.875,87.275,85.73333333333332,86.13333333333333,1000000.0,0.0
2026-04-30,86.13333333333333,86.53333333333333,85.00833333333333,85.40833333333333,1000000.0,0.0
2026-05-03,85.40833333333333,85.80833333333334,84.3,84.7,1000000.0,0.0
2026-05-04,84.7,85.10000000000001,83.60833333333332,84.00833333333333,1000000.0,0.0
2026-05-05,84.00833333333333,84.40833333333333,82.93333333333332,83.33333333333333,1000000.0,0.0
2026-05-06,83.33333333333333,83.73333333333333,82.27499999999999,82.675,1000000.0,0.0
2026-05-07,82.675,83.075,81.63333333333333,82.03333333333333,1000000.0,0.0
2026-05-10,82.03333333333333,82.43333333333334,81.00833333333333,81.40833333333333,1000000.0,0.0
2026-05-11,81.40833333333333,81.80833333333334,80.39999999999999,80.8,1000000.0,0.0
2026-05-12,80.8,81.2,79.80833333333332,80.20833333333333,1000000.0,0.0
2026-05-13,80.20833333333333,80.60833333333333,79.23333333333332,79.63333333333333,1000000.0,0.0
2026-05-14,79.63333333333333,80.03333333333333,78.675,79.075,1000000.0,0.0
2026-05-17,79.075,79.47500000000001,78.13333333333333,78.53333333333333,1000000.0,0.0
2026-05-18,78.53333333333333,78.93333333333334,77.60833333333332,78.00833333333333,1000000.0,0.0
2026-05-19,78.00833333333333,78.40833333333333,77.1,77.5,1000000.0,0.0
2026-05-20,77.5,77.9,76.60833333333332,77.00833333333333,1000000.0,0.0
2026-05-21,77.00833333333333,77.40833333333333,76.13333333333333,76.53333333333333,1000000.0,0.0
2026-05-24,76.53333333333333,76.93333333333334,75.675,76.075,1000000.0,0.0
2026-05-25,76.075,76.47500000000001,75.23333333333332,75.63333333333333,1000000.0,0.0
2026-05-26,75.63333333333333,76.03333333333333,74.80833333333332,75.20833333333333,1000000.0,0.0
2026-05-27,75.20833333333333,75.60833333333333,74.39999999999999,74.8,1000000.0,0.0
2026-05-28,74.8,75.2,74.00833333333333,74.40833333333333,1000000.0,0.0
2026-05-31,74.40833333333333,74.80833333333334,73.63333333333333,74.03333333333333,1000000.0,0.0
2026-06-01,74.03333333333333,74.43333333333334,73.27499999999999,73.675,1000000.0,0.0
2026-06-02,73.675,74.075,72.93333333333332,73.33333333333333,1000000.0,0.0
2026-06-03,73.33333333333333,73.73333333333333,72.60833333333333,73.00833333333334,1000000.0,0.0
2026-06-04,73.00833333333334,73.40833333333335,72.3,72.7,1000000.0,0.0
2026-06-07,72.7,73.10000000000001,72.00833333333333,72.40833333333333,1000000.0,0.0
2026-06-08,72.40833333333333,72.80833333333334,71.73333333333333,72.13333333333334,1000000.0,0.0
2026-06-09,72.13333333333334,72.53333333333335,71.475,71.875,1000000.0,0.0
2026-06-10,71.875,72.275,71.23333333333333,71.63333333333334,1000000.0,0.0
2026-06-11,71.63333333333334,72.03333333333335,71.00833333333333,71.40833333333333,1000000.0,0.0
2026-06-14,71.40833333333333,71.80833333333334,70.8,71.2,1000000.0,0.0
2026-06-15,71.2,71.60000000000001,70.60833333333333,71.00833333333334,1000000.0,0.0
2026-06-16,71.00833333333334,71.40833333333335,70.43333333333332,70.83333333333333,1000000.0,0.0
2026-06-17,70.83333333333333,71.23333333333333,70.27499999999999,70.675,1000000.0,0.0
2026-06-18,70.675,71.075,70.13333333333333,70.53333333333333,1000000.0,0.0
2026-06-21,70.53333333333333,70.93333333333334,70.00833333333333,70.40833333333333,1000000.0,0.0
2026-06-22,70.40833333333333,70.80833333333334,69.89999999999999,70.3,1000000.0,0.0
2026-06-23,70.3,70.7,69.80833333333332,70.20833333333333,1000000.0,0.0
2026-06-24,70.20833333333333,70.60833333333333,69.73333333333333,70.13333333333334,1000000.0,0.0
2026-06-25,70.13333333333334,70.53333333333335,69.675,70.075,1000000.0,0.0
2026-06-28,70.075,70.47500000000001,69.63333333333333,70.03333333333333,1000000.0,0.0
2026-06-29,70.03333333333333,70.43333333333334,69.60833333333333,70.00833333333334,1000000.0,0.0
2026-06-30,70.00833333333334,70.40833333333335,69.6,70.0,1000000.0,0.0
2026-07-01,70.0,70.40833333333335,69.6,70.00833333333334,1000000.0,0.5882352941181068
2026-07-02,70.00833333333334,70.43333333333334,69.60833333333333,70.03333333333333,1000000.0,2.7027027027025525
