date,open,high,low,close,volume,rsi_14
2025-11-13,108.5,108.9,107.85,108.25,1000000.0,0.0
2025-11-16,108.25,108.65,107.6,108.0,1000000.0,0.0
2025-11-17,108.0,108.4,107.35,107.75,1000000.0,0.0
2025-11-18,107.75,108.15,107.1,107.5,1000000.0,0.0
2025-11-19,107.5,107.9,106.85,107.25,1000000.0,0.0
2025-11-20,107.25,107.65,106.6,107.0,1000000.0,0.0
2025-11-23,107.0,107.4,106.35,106.75,1000000.0,0.0
2025-11-24,106.75,107.15,106.1,106.5,1000000.0,0.0
2025-11-25,106.5,106.9,105.85,106.25,1000000.0,0.0
2025-11-26,106.25,106.65,105.6,106.0,1000000.0,0.0
2025-11-27,106.0,106.4,105.35,105.75,1000000.0,0.0
2025-11-30,105.75,106.15,105.1,105.5,1000000.0,0.0
2025-12-01,105.5,105.9,104.85,105.25,1000000.0,0.0
2025-12-02,105.25,105.65,104.6,105.0,1000000.0,0.0
2025-12-03,105.0,105.4,104.35,104.75,1000000.0,0.0
2025-12-04,104.75,105.15,104.1,104.5,1000000.0,0.0
2025-12-07,104.5,104.9,103.85,104.25,1000000.0,0.0
2025-12-08,104.25,104.65,103.6,104.0,1000000.0,0.0
2025-12-09,104.0,104.4,103.35,103.75,1000000.0,0.0
2025-12-10,103.75,104.15,103.1,103.5,1000000.0,0.0
2025-12-11,103.5,103.9,102.85,103.25,1000000.0,0.0
2025-12-14,103.25,103.65,102.6,103.0,1000000.0,0.0
2025-12-15,103.0,103.4,102.35,102.75,1000000.0,0.0
2025-12-16,102.75,103.15,102.1,102.5,1000000.0,0.0
2025-12-17,102.5,102.9,101.85,102.25,1000000.0,0.0
2025-12-18,102.25,102.65,101.6,102.0,1000000.0,0.0
2025-12-21,102.0,102.4,101.35,101.75,1000000.0,0.0
2025-12-22,101.75,102.15,101.1,101.5,1000000.0,0.0
2025-12-23,101.5,101.9,100.85,101.25,1000000.0,0.0
2025-12-24,101.25,101.65,100.6,101.0,1000000.0,0.0
2025-12-25,101.0,101.4,100.35,100.75,1000000.0,0.0
2025-12-28,100.75,101.15,100.1,100.5,1000000.0,0.0
2025-12-29,100.5,100.9,99.85,100.25,1000000.0,0.0
2025-12-30,100.25,100.65,99.6,100.0,1000000.0,0.0
2025-12-31,100.0,100.4,99.6,100.0,1000000.0,0.0
2026-01-01,100.0,100.60512820512821,99.6,100.2051282051282,1000000.0,6.399999999999977
2026-01-04,100.2051282051282,100.81025641025641,99.8051282051282,100.41025641025641,1000000.0,12.981744421906654
2026-01-05,100.41025641025641,101.01538461538462,100.0102564102564,100.61538461538461,1000000.0,19.753086419753032
2026-01-06,100.61538461538461,101.22051282051282,100.21538461538461,100.82051282051282,1000000.0,26.72233820459283
2026-01-07,100.82051282051282,101.42564102564103,100.42051282051281,101.02564102564102,1000000.0,33.89830508474569
2026-01-08,101.02564102564102,101.63076923076923,100.62564102564102,101.23076923076923,1000000.0,41.290322580645075
2026-01-11,101.23076923076923,101.83589743589744,100.83076923076922,101.43589743589743,1000000.0,48.90829694323135
2026-01-12,101.43589743589743,102.04102564102564,101.03589743589743,101.64102564102564,1000000.0,56.762749445676185
2026-01-13,101.64102564102564,102.24615384615385,101.24102564102563,101.84615384615384,1000000.0,64.86486486486478
2026-01-14,101.84615384615384,102.45128205128205,101.44615384615383,102.05128205128204,1000000.0,73.22654462242556
2026-01-15,102.05128205128204,102.65641025641027,101.65128205128204,102.25641025641026,1000000.0,81.86046511627912
2026-01-18,102.25641025641026,102.86153846153847,101.85641025641026,102.46153846153847,1000000.0,90.78014184397165
2026-01-19,102.46153846153847,103.06666666666668,102.06153846153846,102.66666666666667,1000000.0,
2026-01-20,102.66666666666667,103.27179487179488,102.26666666666667,102.87179487179488,1000000.0,
2026-01-21,102.87179487179488,103.47692307692309,102.47179487179487,103.07692307692308,1000000.0,
2026-01-22,103.07692307692308,103.68205128205129,102.67692307692307,103.28205128205128,1000000.0,
2026-01-25,103.28205128205128,103.8871794871795,102.88205128205128,103.48717948717949,1000000.0,
2026-01-26,103.48717948717949,104.0923076923077,103.08717948717948,103.6923076923077,1000000.0,
2026-01-27,103.6923076923077,104.2974358974359,103.29230769230769,103.8974358974359,1000000.0,
2026-01-28,103.8974358974359,104.50256410256411,103.49743589743589,104.1025641025641,1000000.0,
2026-01-29,104.1025641025641,104.70769230769231,103.7025641025641,104.3076923076923,1000000.0,
2026-02-01,104.3076923076923,104.91282051282052,103.9076923076923,104.51282051282051,1000000.0,
2026-02-02,104.51282051282051,105.11794871794872,104.1128205128205,104.71794871794872,1000000.0,
2026-02-03,104.71794871794872,105.32307692307693,104.31794871794871,104.92307692307692,1000000.0,
2026-02-04,104.92307692307692,105.52820512820513,104.52307692307691,105.12820512820512,1000000.0,
2026-02-05,105.12820512820512,105.73333333333333,104.72820512820512,105.33333333333333,1000000.0,
2026-02-08,105.33333333333333,105.93846153846154,104.93333333333332,105.53846153846153,1000000.0,
2026-02-09,105.53846153846153,106.14358974358974,105.13846153846153,105.74358974358974,1000000.0,
2026-02-10,105.74358974358974,106.34871794871796,105.34358974358973,105.94871794871796,1000000.0,
2026-02-11,105.94871794871796,106.55384615384617,105.54871794871795,106.15384615384616,1000000.0,
2026-02-12,106.15384615384616,106.75897435897437,105.75384615384615,106.35897435897436,1000000.0,
2026-02-15,106.35897435897436,106.96410256410257,105.95897435897436,106.56410256410257,1000000.0,
2026-02-16,106.56410256410257,107.16923076923078,106.16410256410256,106.76923076923077,1000000.0,
2026-02-17,106.76923076923077,107.37435897435898,106.36923076923077,106.97435897435898,1000000.0,
2026-02-18,106.97435897435898,107.57948717948719,106.57435897435897,107.17948717948718,1000000.0,
2026-02-19,107.17948717948718,107.78461538461539,106.77948717948718,107.38461538461539,1000000.0,
2026-02-22,107.38461538461539,107.9897435897436,106.98461538461538,107.58974358974359,1000000.0,
2026-02-23,107.58974358974359,108.1948717948718,107.18974358974359,107.7948717948718,1000000.0,
2026-02-24,107.7948717948718,108.4,107.39487179487179,108.0,1000000.0,
2026-02-25,108.0,108.4,107.6,108.0,1000000.0,
2026-02-26,108.0,108.4,107.39661016949152,107.79661016949153,1000000.0,92.36790606653636
2026-03-01,107.79661016949153,108.19661016949154,107.19322033898304,107.59322033898304,1000000.0,84.72584856396851
2026-03-02,107.59322033898304,107.99322033898305,106.98983050847457,107.38983050847457,1000000.0,77.07380796864783
2026-03-03,107.38983050847457,107.78983050847458,106.7864406779661,107.1864406779661,1000000.0,69.41176470588233
2026-03-04,107.1864406779661,107.58644067796611,106.58305084745763,106.98305084745763,1000000.0,61.73969914977115
2026-03-05,106.98305084745763,107.38305084745764,106.37966101694914,106.77966101694915,1000000.0,54.05759162303648
2026-03-08,106.77966101694915,107.17966101694915,106.17627118644067,106.57627118644068,1000000.0,46.3654223968565
2026-03-09,106.57627118644068,106.97627118644068,105.9728813559322,106.37288135593221,1000000.0,38.66317169069461
2026-03-10,106.37288135593221,106.77288135593221,105.76949152542372,106.16949152542372,1000000.0,30.950819672131004
2026-03-11,106.16949152542372,106.56949152542373,105.56610169491525,105.96610169491525,1000000.0,23.228346456692833
2026-03-12,105.96610169491525,106.36610169491526,105.36271186440678,105.76271186440678,1000000.0,15.495732107682173
2026-03-15,105.76271186440678,106.16271186440679,105.1593220338983,105.55932203389831,1000000.0,7.752956636005251
2026-03-16,105.55932203389831,105.95932203389832,104.95593220338982,105.35593220338983,1000000.0,0.0
2026-03-17,105.35593220338983,105.75593220338983,104.75254237288135,105.15254237288136,1000000.0,0.0
2026-03-18,105.15254237288136,105.55254237288136,104.54915254237288,104.94915254237289,1000000.0,0.0
2026-03-19,104.94915254237289,105.34915254237289,104.3457627118644,104.7457627118644,1000000.0,0.0
2026-03-22,104.7457627118644,105.1457627118644,104.14237288135593,104.54237288135593,1000000.0,0.0
2026-03-23,104.54237288135593,104.94237288135594,103.93898305084745,104.33898305084746,1000000.0,0.0
2026-03-24,104.33898305084746,104.73898305084747,103.73559322033898,104.13559322033899,1000000.0,0.0
2026-03-25,104.13559322033899,104.535593220339,103.5322033898305,103.9322033898305,1000000.0,0.0
2026-03-26,103.9322033898305,104.33220338983051,103.32881355932203,103.72881355932203,1000000.0,0.0
2026-03-29,103.72881355932203,104.12881355932204,103.12542372881356,103.52542372881356,1000000.0,0.0
2026-03-30,103.52542372881356,103.92542372881357,102.92203389830507,103.32203389830508,1000000.0,0.0
2026-03-31,103.32203389830508,103.72203389830509,102.7186440677966,103.11864406779661,1000000.0,0.0
2026-04-01,103.11864406779661,103.51864406779661,102.51525423728813,102.91525423728814,1000000.0,0.0
2026-04-02,102.91525423728814,103.31525423728814,102.31186440677965,102.71186440677965,1000000.0,0.0
2026-04-05,102.71186440677965,103.11186440677966,102.10847457627118,102.50847457627118,1000000.0,0.0
2026-04-06,102.50847457627118,102.90847457627119,101.90508474576271,102.30508474576271,1000000.0,0.0
2026-04-07,102.30508474576271,102.70508474576272,101.70169491525424,102.10169491525424,1000000.0,0.0
2026-04-08,102.10169491525424,102.50169491525425,101.49830508474575,101.89830508474576,1000000.0,0.0
2026-04-09,101.89830508474576,102.29830508474576,101.29491525423728,101.69491525423729,1000000.0,0.0
2026-04-12,101.69491525423729,102.09491525423729,101.09152542372881,101.49152542372882,1000000.0,0.0
2026-04-13,101.49152542372882,101.89152542372882,100.88813559322033,101.28813559322033,1000000.0,0.0
2026-04-14,101.28813559322033,101.68813559322034,100.68474576271186,101.08474576271186,1000000.0,0.0
2026-04-15,101.08474576271186,101.48474576271187,100.48135593220339,100.88135593220339,1000000.0,0.0
2026-04-16,100.88135593220339,101.2813559322034,100.27796610169491,100.67796610169492,1000000.0,0.0
2026-04-19,100.67796610169492,101.07796610169493,100.07457627118643,100.47457627118644,1000000.0,0.0
2026-04-20,100.47457627118644,100.87457627118644,99.87118644067796,100.27118644067797,1000000.0,0.0
2026-04-21,100.27118644067797,100.67118644067797,99.66779661016949,100.0677966101695,1000000.0,0.0
2026-04-22,100.0677966101695,100.4677966101695,99.464406779661,99.86440677966101,1000000.0,0.0
2026-04-23,99.86440677966101,100.26440677966102,99.26101694915253,99.66101694915254,1000000.0,0.0
2026-04-26,99.66101694915254,100.06101694915255,99.05762711864406,99.45762711864407,1000000.0,0.0
2026-04-27,99.45762711864407,99.85762711864407,98.8542372881356,99.2542372881356,1000000.0,0.0
2026-04-28,99.2542372881356,99.6542372881356,98.65084745762711,99.05084745762711,1000000.0,0.0
2026-04-29,99.05084745762711,99.45084745762712,98.44745762711864,98.84745762711864,1000000.0,0.0
2026-04-30,98.84745762711864,99.24745762711865,98.24406779661017,98.64406779661017,1000000.0,0.0
2026-05-03,98.64406779661017,99.04406779661018,98.04067796610168,98.44067796610169,1000000.0,0.0
2026-05-04,98.44067796610169,98.8406779661017,97.83728813559321,98.23728813559322,1000000.0,0.0
2026-05-05,98.23728813559322,98.63728813559322,97.63389830508474,98.03389830508475,1000000.0,0.0
2026-05-06,98.03389830508475,98.43389830508475,97.43050847457627,97.83050847457628,1000000.0,0.0
2026-05-07,97.83050847457628,98.23050847457628,97.22711864406779,97.62711864406779,1000000.0,0.0
2026-05-10,97.62711864406779,98.0271186440678,97.02372881355932,97.42372881355932,1000000.0,0.0
2026-05-11,97.42372881355932,97.82372881355933,96.82033898305085,97.22033898305085,1000000.0,0.0
2026-05-12,97.22033898305085,97.62033898305086,96.61694915254236,97.01694915254237,1000000.0,0.0
2026-05-13,97.01694915254237,97.41694915254237,96.41355932203389,96.8135593220339,1000000.0,0.0
2026-05-14,96.8135593220339,97.2135593220339,96.21016949152542,96.61016949152543,1000000.0,0.0
2026-05-17,96.61016949152543,97.01016949152543,96.00677966101694,96.40677966101694,1000000.0,0.0
2026-05-18,96.40677966101694,96.80677966101695,95.80338983050846,96.20338983050847,1000000.0,0.0
2026-05-19,96.20338983050847,96.60338983050848,95.6,96.0,1000000.0,0.0
2026-05-20,96.0,96.4,95.6,96.0,1000000.0,0.0
2026-05-21,96.0,96.7225806451613,95.6,96.3225806451613,1000000.0,11.673921646221018
2026-05-24,96.3225806451613,97.04516129032258,95.92258064516129,96.64516129032258,1000000.0,22.382397572078816
2026-05-25,96.64516129032258,97.36774193548388,96.24516129032257,96.96774193548387,1000000.0,32.240437158469945
2026-05-26,96.96774193548387,97.69032258064517,96.56774193548387,97.29032258064517,1000000.0,41.34548002803086
2026-05-27,97.29032258064517,98.01290322580645,96.89032258064516,97.61290322580645,1000000.0,49.780627742153236
2026-05-28,97.61290322580645,98.33548387096775,97.21290322580644,97.93548387096774,1000000.0,57.61718750000002
2026-05-31,97.93548387096774,98.65806451612903,97.53548387096774,98.25806451612902,1000000.0,64.91669286387913
2026-06-01,98.25806451612902,98.98064516129033,97.85806451612902,98.58064516129032,1000000.0,71.7325227963527
2026-06-02,98.58064516129032,99.30322580645162,98.18064516129031,98.90322580645162,1000000.0,78.1112091791704
2026-06-03,98.90322580645162,99.6258064516129,98.50322580645161,99.2258064516129,1000000.0,84.09350057012536
2026-06-04,99.2258064516129,99.9483870967742,98.82580645161289,99.54838709677419,1000000.0,89.71523361902148
2026-06-07,99.54838709677419,100.2709677419355,99.14838709677419,99.87096774193549,1000000.0,95.00805152979076
2026-06-08,99.87096774193549,100.59354838709677,99.47096774193548,100.19354838709677,1000000.0,
2026-06-09,100.19354838709677,100.91612903225807,99.79354838709676,100.51612903225806,1000000.0,
2026-06-10,100.51612903225806,101.23870967741937,100.11612903225806,100.83870967741936,1000000.0,
2026-06-11,100.83870967741936,101.56129032258065,100.43870967741935,101.16129032258064,1000000.0,
2026-06-14,101.16129032258064,101.88387096774194,100.76129032258063,101.48387096774194,1000000.0,
2026-06-15,101.48387096774194,102.20645161290324,101.08387096774193,101.80645161290323,1000000.0,
2026-06-16,101.80645161290323,102.52903225806452,101.40645161290323,102.12903225806451,1000000.0,
2026-06-17,102.12903225806451,102.85161290322581,101.7290322580645,102.45161290322581,1000000.0,
2026-06-18,102.45161290322581,103.17419354838711,102.0516129032258,102.7741935483871,1000000.0,
2026-06-21,102.7741935483871,103.49677419354839,102.3741935483871,103.09677419354838,1000000.0,
2026-06-22,103.09677419354838,103.81935483870969,102.69677419354838,103.41935483870968,1000000.0,
2026-06-23,103.41935483870968,104.14193548387098,103.01935483870967,103.74193548387098,1000000.0,
2026-06-24,103.74193548387098,104.46451612903226,103.34193548387097,104.06451612903226,1000000.0,
2026-06-25,104.06451612903226,104.78709677419356,103.66451612903225,104.38709677419355,1000000.0,
2026-06-28,104.38709677419355,105.10967741935484,103.98709677419355,104.70967741935483,1000000.0,
2026-06-29,104.70967741935483,105.10967741935484,103.6,104.0,1000000.0,85.52631578947377
2026-06-30,104.0,105.4,103.6,105.0,1000000.0,87.28323699421972
2026-07-01,105.0,106.4,104.6,106.0,1000000.0,88.65979381443307
2026-07-02,106.0,107.4,105.6,107.0,1000000.0,89.76744186046518
