date,open,high,low,close,volume,rsi_14
2026-04-14,122.0,126.8,121.2,124.0,1000000.0,84.22535211267606
2026-04-15,124.0,125.2,119.8,121.0,1000000.0,66.66666666666666
2026-04-16,121.0,121.4,119.85,120.25,1000000.0,64.86486486486484
2026-04-19,120.25,120.65,119.1,119.5,1000000.0,63.15789473684212
2026-04-20,119.5,119.9,118.35,118.75,1000000.0,61.53846153846153
2026-04-21,118.75,119.15,117.6,118.0,1000000.0,59.999999999999986
2026-04-22,118.0,118.4,116.85,117.25,1000000.0,58.53658536585368
2026-04-23,117.25,117.65,116.1,116.5,1000000.0,57.142857142857146
2026-04-26,116.5,116.9,115.35,115.75,1000000.0,51.23152709359607
2026-04-27,115.75,116.15,114.6,115.0,1000000.0,44.89795918367346
2026-04-28,115.0,115.4,113.85,114.25,1000000.0,38.095238095238095
2026-04-29,114.25,114.65,113.1,113.5,1000000.0,30.769230769230788
2026-04-30,113.5,113.9,112.35,112.75,1000000.0,22.857142857142833
2026-05-03,112.75,113.15,111.6,112.0,1000000.0,14.285714285714292
2026-05-04,112.0,112.4,110.85,111.25,1000000.0,0.0
2026-05-05,111.25,111.65,110.1,110.5,1000000.0,0.0
2026-05-06,110.5,110.9,109.35,109.75,1000000.0,0.0
2026-05-07,109.75,110.15,108.6,109.0,1000000.0,0.0
2026-05-10,109.0,109.4,107.85,108.25,1000000.0,0.0
2026-05-11,108.25,108.65,107.1,107.5,1000000.0,0.0
2026-05-12,107.5,107.9,106.35,106.75,1500000.0,0.0
2026-05-13,106.75,107.15,103.6,106.0,1500000.0,0.0
2026-05-14,106.0,106.4,105.30689655172414,105.70689655172414,1500000.0,0.0
2026-05-17,105.70689655172414,107.67655172413792,105.14413793103449,107.11379310344827,400000.0,13.148565903963856
2026-05-18,107.11379310344827,107.51379310344828,105.72068965517241,106.12068965517241,1500000.0,12.856467622498755
2026-05-19,106.12068965517241,108.09034482758622,105.55793103448275,107.52758620689656,400000.0,24.256837098692046
2026-05-20,107.52758620689656,107.92758620689656,106.13448275862068,106.53448275862068,1500000.0,23.75891687290725
2026-05-21,106.53448275862068,108.50413793103449,105.97172413793102,107.94137931034483,400000.0,33.76551724137933
2026-05-24,107.94137931034483,108.34137931034483,106.54827586206896,106.94827586206897,1500000.0,33.12136382086324
2026-05-25,106.94827586206897,108.91793103448278,106.3855172413793,108.35517241379311,400000.0,41.996911991765366
2026-05-26,108.35517241379311,108.75517241379312,106.96206896551723,107.36206896551724,1500000.0,41.24857828889171
2026-05-27,107.36206896551724,109.33172413793105,106.79931034482757,108.76896551724138,400000.0,49.19218712322162
2026-05-28,108.76896551724138,109.16896551724139,107.37586206896552,107.77586206896552,1500000.0,48.36988737403678
2026-05-31,107.77586206896552,109.7455172413793,107.21310344827587,109.18275862068965,400000.0,55.53539019963701
2026-06-01,109.18275862068965,109.58275862068966,107.78965517241379,108.1896551724138,1500000.0,54.661158870157415
2026-06-02,108.1896551724138,110.1593103448276,107.62689655172413,109.59655172413794,400000.0,61.169415292353825
2026-06-03,109.59655172413794,109.99655172413794,108.20344827586206,108.60344827586206,1500000.0,58.620689655172356
2026-06-04,108.60344827586206,110.57310344827587,108.0406896551724,110.01034482758621,400000.0,58.62068965517239
2026-06-07,110.01034482758621,110.41034482758621,108.61724137931034,109.01724137931035,1500000.0,58.62068965517239
2026-06-08,109.01724137931035,110.98689655172413,108.4544827586207,110.42413793103448,400000.0,58.620689655172356
2026-06-09,110.42413793103448,110.82413793103449,109.03103448275861,109.43103448275862,1500000.0,58.620689655172406
2026-06-10,109.43103448275862,111.40068965517243,108.86827586206896,110.83793103448276,400000.0,58.620689655172406
2026-06-11,110.83793103448276,111.23793103448277,109.44482758620688,109.84482758620689,1500000.0,58.620689655172356
2026-06-14,109.84482758620689,111.8144827586207,109.28206896551723,111.25172413793103,400000.0,58.620689655172356
2026-06-15,111.25172413793103,111.65172413793104,109.85862068965517,110.25862068965517,1500000.0,58.620689655172406
2026-06-16,110.25862068965517,112.22827586206898,109.69586206896551,111.66551724137932,400000.0,58.620689655172406
2026-06-17,111.66551724137932,112.06551724137933,110.27241379310344,110.67241379310344,1500000.0,58.620689655172356
2026-06-18,110.67241379310344,112.64206896551725,110.10965517241378,112.07931034482759,400000.0,58.62068965517239
2026-06-21,112.07931034482759,112.4793103448276,110.68620689655172,111.08620689655173,1500000.0,58.62068965517239
2026-06-22,111.08620689655173,113.05586206896551,110.52344827586208,112.49310344827586,400000.0,58.620689655172356
2026-06-23,112.49310344827586,114.89310344827587,111.6,112.0,1500000.0,60.418870319441496
2026-06-24,112.0,112.8,109.2,110.0,1500000.0,49.969381506429876
2026-06-25,110.0,110.8,107.2,108.0,1000000.0,47.158543633211316
2026-06-28,108.0,108.4,106.6,107.0,1000000.0,40.21289178001186
2026-06-29,107.0,107.4,105.6,106.0,1000000.0,40.1970443349754
2026-06-30,106.0,106.4,104.6,105.0,1000000.0,32.92313899536012
2026-07-01,105.0,105.4,103.6,104.0,1000000.0,32.9098608590442
2026-07-02,104.0,104.8,101.2,102.0,1000000.0,23.854999025531114
